Audible_Title,Audible_Author,Goodreads_Link
The Last of the Moon Girls,Barbara Davis,https://www.goodreads.com/book/show/49343950-the-last-of-the-moon-girls?from_search=true&from_srp=true&qid=tUdoysywIJ&rank=1
The Children Act,Ian McEwan,https://www.goodreads.com/book/show/21965107-the-children-act?from_search=true&from_srp=true&qid=qIVRFNBmIm&rank=3
Child 44,Tom Rob Smith,https://www.goodreads.com/book/show/2161733.Child_44?from_search=true&from_srp=true&qid=wUUeS19z1U&rank=1
Mother Night,Kurt Vonnegut,https://www.goodreads.com/book/show/9592.Mother_Night?from_search=true&from_srp=true&qid=8GQWCxX6Sx&rank=2
Tales of the City,Armistead Maupin,https://www.goodreads.com/book/show/16255.Tales_of_the_City?from_search=true&from_srp=true&qid=W8hLHXCdQz&rank=3
Neighbors,Danielle Steel,https://www.goodreads.com/book/show/53540403-neighbors?from_search=true&from_srp=true&qid=FYMdBRNC44&rank=1
The Water Keeper,Charles Martin,https://www.goodreads.com/book/show/52770387-the-water-keeper?from_search=true&from_srp=true&qid=CzrxqS7MOF&rank=1
The Iliad of Homer,"Elizabeth Vandiver, The Great Courses",https://www.goodreads.com/book/show/2899693-the-iliad-of-homer?from_search=true&from_srp=true&qid=YagWzBntx7&rank=1
The Last Green Valley,Mark Sullivan,https://www.goodreads.com/book/show/54362408-the-last-green-valley?from_search=true&from_srp=true&qid=8bxpLrf6Jj&rank=1
Always the Last to Know,Kristan Higgins,https://www.goodreads.com/book/show/49229687-always-the-last-to-know?from_search=true&from_srp=true&qid=5UikblQVMB&rank=1
Sorry I Missed You,Suzy Krause,https://www.goodreads.com/book/show/52951550-sorry-i-missed-you?from_search=true&from_srp=true&qid=dhIw8GG5rn&rank=1
Above the Bay of Angels,Rhys Bowen,https://www.goodreads.com/book/show/49596377-above-the-bay-of-angels?from_search=true&from_srp=true&qid=Sgtp4KnA8R&rank=1
The Orphan Collector,Ellen Marie Wiseman,https://www.goodreads.com/book/show/49244342-the-orphan-collector?from_search=true&from_srp=true&qid=LHAZpTKChy&rank=1
Swallows and Amazons,Arthur Ransome,https://www.goodreads.com/book/show/125190.Swallows_and_Amazons?from_search=true&from_srp=true&qid=vVnbgCF3RB&rank=3
Back to Blood,Tom Wolfe,https://www.goodreads.com/book/show/13480192-back-to-blood?from_search=true&from_srp=true&qid=EUnt8SI8mL&rank=1
Black Buck,Mateo Askaripour,https://www.goodreads.com/book/show/53091994-black-buck?from_search=true&from_srp=true&qid=wgpTftxOVB&rank=1
Love and Ruin,Paula McLain,https://www.goodreads.com/book/show/36529552-love-and-ruin?from_search=true&from_srp=true&qid=LVqY8i8dRc&rank=1
Beauty,Robin McKinley,https://www.goodreads.com/book/show/41424.Beauty?from_search=true&from_srp=true&qid=0GsssLzjw5&rank=1
Lying on the Couch,Irvin D. Yalom,https://www.goodreads.com/book/show/21030.Lying_on_the_Couch?from_search=true&from_srp=true&qid=NbhNhIrxQ5&rank=1
Easy,Tammara Webber,https://www.goodreads.com/book/show/16056408-easy?from_search=true&from_srp=true&qid=Rc4ul9ACMp&rank=1
Perestroika in Paris,Jane Smiley,https://www.goodreads.com/book/show/52578294-perestroika-in-paris?from_search=true&from_srp=true&qid=UtaioPI95D&rank=1
My Name Is Anton,Catherine Ryan Hyde,https://www.goodreads.com/book/show/53515254-my-name-is-anton?from_search=true&from_srp=true&qid=E8UhSR6yE8&rank=1
The Odyssey of Homer,"Elizabeth Vandiver, The Great Courses",https://www.goodreads.com/book/show/2523661.The_Odyssey_of_Homer?from_search=true&from_srp=true&qid=pzpnuszkEE&rank=1
Afterlife,Julia Alvarez,https://www.goodreads.com/book/show/52898645-afterlife?from_search=true&from_srp=true&qid=2tih1gzusU&rank=1
The Summer House,Lauren K. Denton,https://www.goodreads.com/book/show/48856381-the-summer-house?from_search=true&from_srp=true&qid=AgD0LASTnO&rank=1
Birdie and Jay,Ella Joy Olsen,https://www.goodreads.com/book/show/52701129-birdie-and-jay?from_search=true&from_srp=true&qid=yT3COV0BDB&rank=1
Auschwitz Lullaby,Mario Escobar,https://www.goodreads.com/book/show/36597842-auschwitz-lullaby?from_search=true&from_srp=true&qid=vACOdFn18X&rank=1
The Story of Edgar Sawtelle,David Wroblewski,https://www.goodreads.com/book/show/2731276-the-story-of-edgar-sawtelle?from_search=true&from_srp=true&qid=5aM33iGxMJ&rank=1
The Language of Hoofbeats,Catherine Ryan Hyde,https://www.goodreads.com/book/show/21942189-the-language-of-hoofbeats?from_search=true&from_srp=true&qid=wgkumw0csj&rank=2
The Pale King,David Foster Wallace,https://www.goodreads.com/book/show/9443405-the-pale-king?from_search=true&from_srp=true&qid=ygnqvxDC48&rank=3
Golden Poppies,Laila Ibrahim,https://www.goodreads.com/book/show/49577125-golden-poppies?from_search=true&from_srp=true&qid=hTva1BecqW&rank=1
Us: A Novel,David Nicholls,https://www.goodreads.com/book/show/21423525-us?from_search=true&from_srp=true&qid=d9YjnCejWN&rank=1
Romanov,Nadine Brandes,https://www.goodreads.com/book/show/40590407-romanov?from_search=true&from_srp=true&qid=km1n8zMiRU&rank=1
What Only We Know,Catherine Hokin,https://www.goodreads.com/book/show/51231247-what-only-we-know?from_search=true&from_srp=true&qid=qvoekphj9L&rank=1
The Little Red Chairs,Edna O'Brien,https://www.goodreads.com/book/show/25064563-the-little-red-chairs?from_search=true&from_srp=true&qid=PcKX6EGQ3x&rank=1
Refuge,Dot Jackson,https://www.goodreads.com/book/show/41740984-refuge?from_search=true&from_srp=true&qid=EHSj6vDhLE&rank=1
The Storyteller's Secret,Sejal Badani,https://www.goodreads.com/book/show/36038788-the-storyteller-s-secret?from_search=true&from_srp=true&qid=drzucSymEq&rank=2
Patience and Sarah,Isabel Miller,https://www.goodreads.com/book/show/31186.Patience_Sarah?from_search=true&from_srp=true&qid=olCruB5W9b&rank=1
Sharks in the Time of Saviors,Kawai Strong Washburn,https://www.goodreads.com/book/show/45892255-sharks-in-the-time-of-saviors?from_search=true&from_srp=true&qid=X5Cn1xlrmD&rank=1
Patsy,Nicole Dennis-Benn,https://www.goodreads.com/book/show/41817523-patsy?from_search=true&from_srp=true&qid=Jjy13Bx9av&rank=1
An Object of Beauty,Steve Martin,https://www.goodreads.com/book/show/7907803-an-object-of-beauty?from_search=true&from_srp=true&qid=wJKcDPdb1Z&rank=1
The Outcast Girls,Shirley Dickson,https://www.goodreads.com/book/show/48724555-the-outcast-girls?from_search=true&from_srp=true&qid=qxtUGJ5EjX&rank=1
Where the Mountain Meets the Moon,Grace Lin,https://www.goodreads.com/book/show/5983694-where-the-mountain-meets-the-moon?from_search=true&from_srp=true&qid=yxEpa2Ann6&rank=4
More Happy Than Not,Adam Silvera,https://www.goodreads.com/book/show/19542841-more-happy-than-not?from_search=true&from_srp=true&qid=38041zZFro&rank=1
The Bright Side of Going Dark,Kelly Harms,https://www.goodreads.com/book/show/52679870-the-bright-side-of-going-dark?from_search=true&from_srp=true&qid=IzgvLxQ0Bg&rank=1
Testimony,Anita Shreve,https://www.goodreads.com/book/show/3121162-testimony?from_search=true&from_srp=true&qid=qeRQ9fI42Q&rank=1
You Can't Catch Me,Catherine McKenzie,https://www.goodreads.com/book/show/50935960-you-can-t-catch-me?from_search=true&from_srp=true&qid=YiHywqYpsl&rank=1
The Devil and the Dark Water,Stuart Turton,https://www.goodreads.com/book/show/51854625-the-devil-and-the-dark-water?from_search=true&from_srp=true&qid=2knkdMswl0&rank=1
The Queen of Paris,Pamela Binnings Ewen,https://www.goodreads.com/book/show/52905204-the-queen-of-paris?from_search=true&from_srp=true&qid=vsdCc05j0z&rank=1
A Splendid Ruin,Megan Chance,https://www.goodreads.com/book/show/55373408-a-splendid-ruin?from_search=true&from_srp=true&qid=jjz7e4hRuP&rank=2
Two Reasons to Run,Colleen Coble,https://www.goodreads.com/book/show/48856368-two-reasons-to-run?from_search=true&from_srp=true&qid=Bi8SwI3hEz&rank=1
The Apothecary's Daughter,Julie Klassen,https://www.goodreads.com/book/show/3870943-the-apothecary-s-daughter?from_search=true&from_srp=true&qid=7dxktVJqg8&rank=1
In a Field of Blue,Gemma Liviero,https://www.goodreads.com/book/show/51352426-in-a-field-of-blue?from_search=true&from_srp=true&qid=5DZI1kvzMy&rank=1
Ralph's Party,Lisa Jewell,https://www.goodreads.com/book/show/45785361-ralph-s-party?from_search=true&from_srp=true&qid=nSHe81QX5o&rank=3
Stories We Never Told,Sonja Yoerg,https://www.goodreads.com/book/show/41647044-stories-we-never-told?from_search=true&from_srp=true&qid=o6JrFxZ8KU&rank=1
Lavinia,Ursula K. Le Guin,https://www.goodreads.com/book/show/2214574.Lavinia?from_search=true&from_srp=true&qid=dVrUZFatit&rank=1
Someone Else's Secret,Julia Spiro,https://www.goodreads.com/book/show/52246923-someone-else-s-secret?from_search=true&from_srp=true&qid=ixIkRZH3sT&rank=1
The Stolen Daughter,ReShonda Tate Billingsley,https://www.goodreads.com/book/show/51651028-the-stolen-daughter?from_search=true&from_srp=true&qid=b7A8DzzflR&rank=1
This Won't End Well,Camille Pagán,https://www.goodreads.com/book/show/51327848-this-won-t-end-well?from_search=true&from_srp=true&qid=l9WsotE4Kw&rank=1
Though Waters Roar,Lynn Austin,https://www.goodreads.com/book/show/6449641-though-waters-roar?from_search=true&from_srp=true&qid=9iBAd0qvPj&rank=1
An Uncommon Woman,Laura Frantz,https://www.goodreads.com/book/show/46125021-an-uncommon-woman?from_search=true&from_srp=true&qid=b2MfLqKfNt&rank=1
This Secret Thing,Marybeth Mayhew Whalen,https://www.goodreads.com/book/show/50458609-this-secret-thing?from_search=true&from_srp=true&qid=XqF9vyTrmQ&rank=1
The Hardest Ride,Gordon Rottman,https://www.goodreads.com/book/show/21199989-the-hardest-ride?from_search=true&from_srp=true&qid=85yPWtYikc&rank=1
Free Food for Millionaires,Min Jin Lee,https://www.goodreads.com/book/show/40727626-free-food-for-millionaires?from_search=true&from_srp=true&qid=08QqYn7l5d&rank=1
Tales From Foster High,John Goode,https://www.goodreads.com/book/show/54434964-tales-from-foster-high?from_search=true&from_srp=true&qid=QV6NYoAXKz&rank=4
Plot Twist,Bethany Turner,https://www.goodreads.com/book/show/55918631-plot-twist?from_search=true&from_srp=true&qid=7V2kCut0jo&rank=1
A Nearly Normal Family,"M. T. Edvardsson, Rachel Wilson-Broyles - translator",https://www.goodreads.com/book/show/51541213-a-nearly-normal-family?from_search=true&from_srp=true&qid=GOc9u0Yrcp&rank=1
The Alienist,Caleb Carr,https://www.goodreads.com/book/show/40024.The_Alienist?from_search=true&from_srp=true&qid=EhRIvGCKCF&rank=2
The Guns of August,Barbara W. Tuchman,https://www.goodreads.com/book/show/40779082-the-guns-of-august?from_search=true&from_srp=true&qid=id4gpfL9UU&rank=3
Night Man,Brett Battles,https://www.goodreads.com/book/show/44016465-night-man?from_search=true&from_srp=true&qid=GR9YDV62pq&rank=1
The Boy,Tami Hoag,https://www.goodreads.com/book/show/32716342-the-boy?from_search=true&from_srp=true&qid=SOrEODTPfq&rank=1
The Black Book,"James Patterson, David Ellis",https://www.goodreads.com/book/show/30736665-the-black-book?from_search=true&from_srp=true&qid=bKhV8ciQdN&rank=1
The Tribes,Mari Howes,https://www.goodreads.com/book/show/56241864-the-tribes?from_search=true&from_srp=true&qid=DguMYCfKZx&rank=1
The Good Girl,Mary Kubica,https://www.goodreads.com/book/show/18812405-the-good-girl?from_search=true&from_srp=true&qid=pUKkQ16C49&rank=3
My Sister's Grave,Robert Dugoni,https://www.goodreads.com/book/show/22341263-my-sister-s-grave?from_search=true&from_srp=true&qid=ZsuDvcrE4I&rank=1
A Small Town,Thomas Perry,https://www.goodreads.com/book/show/48845905-a-small-town?from_search=true&from_srp=true&qid=hfzTWQhv5U&rank=1
The Cipher,Isabella Maldonado,https://www.goodreads.com/book/show/53966623-the-cipher?from_search=true&from_srp=true&qid=4ARstGFHBf&rank=1
The Silent Wife,Karin Slaughter,https://www.goodreads.com/book/show/53065750-the-silent-wife?from_search=true&from_srp=true&qid=7qEFVWh2Go&rank=1
Gunmetal Gray,Mark Greaney,https://www.goodreads.com/book/show/30189669-gunmetal-gray?from_search=true&from_srp=true&qid=EZ1RKuwRQ9&rank=1
Mean Streak,Sandra Brown,https://www.goodreads.com/book/show/20454672-mean-streak?from_search=true&from_srp=true&qid=zSrM70JNMu&rank=5
"The Black Echo: Harry Bosch Series, Book 1",Michael Connelly,https://www.goodreads.com/book/show/39128772-the-black-echo?from_search=true&from_srp=true&qid=BXB6sRenae&rank=2
Don't Let Go,Harlan Coben,https://www.goodreads.com/book/show/34001659-don-t-let-go?from_search=true&from_srp=true&qid=hgUoGSuRQd&rank=2
Suspect,Robert Crais,https://www.goodreads.com/book/show/15755201-suspect?from_search=true&from_srp=true&qid=kRb4a6wcBq&rank=1
"The Black Ice: Harry Bosch Series, Book 2",Michael Connelly,https://www.goodreads.com/book/show/44419731-el-hielo-negro-the-black-ice-harry-bosch-series-book-2?from_search=true&from_srp=true&qid=9L9CPePxzC&rank=1
Innocence,Dean Koontz,https://www.goodreads.com/book/show/17797381-innocence?from_search=true&from_srp=true&qid=idBNxMJudK&rank=3
Shelter in Place,Nora Roberts,https://www.goodreads.com/book/show/36425796-shelter-in-place?from_search=true&from_srp=true&qid=ShFYJKhRJ4&rank=1
The Kill Artist,Daniel Silva,https://www.goodreads.com/book/show/93794.The_Kill_Artist?from_search=true&from_srp=true&qid=NyLCbssozU&rank=1
The Power of the Dog,Don Winslow,https://www.goodreads.com/book/show/206236.The_Power_of_the_Dog?from_search=true&from_srp=true&qid=trD426jibn&rank=1
Plum Island: Booktrack Edition,Nelson DeMille,https://www.goodreads.com/book/show/56306189-plum-island?from_search=true&from_srp=true&qid=aW8rxEaMLV&rank=1
First to Kill,Andrew Peterson,https://www.goodreads.com/book/show/6630751-first-to-kill?from_search=true&from_srp=true&qid=CPJHaOngqp&rank=1
White Lies,Lucy Dawson,https://www.goodreads.com/book/show/38317916-white-lies?from_search=true&from_srp=true&qid=S0aFiiJD63&rank=1
The Whole Truth,David Baldacci,https://www.goodreads.com/book/show/2260637.The_Whole_Truth?from_search=true&from_srp=true&qid=VrelA20Mkb&rank=1
Iron Lake,William Kent Krueger,https://www.goodreads.com/book/show/175828.Iron_Lake?from_search=true&from_srp=true&qid=V0psoWXBzi&rank=2
Cop Town,Karin Slaughter,https://www.goodreads.com/book/show/18594594-cop-town?from_search=true&from_srp=true&qid=yY5w0NHJAz&rank=1
The Deep Dark Descending,Allen Eskens,https://www.goodreads.com/book/show/33946362-the-deep-dark-descending?from_search=true&from_srp=true&qid=FzcXwXkU3x&rank=1
The Sweetness at the Bottom of the Pie,Alan Bradley,https://www.goodreads.com/book/show/40605285-the-sweetness-at-the-bottom-of-the-pie?from_search=true&from_srp=true&qid=iBaL6Mdrcm&rank=2
Before He Finds Her,Michael Kardos,https://www.goodreads.com/book/show/22536839-before-he-finds-her?from_search=true&from_srp=true&qid=dSkSzS25YT&rank=1
"The Cold, Cold Ground",Adrian McKinty,https://www.goodreads.com/book/show/13008754-the-cold-cold-ground?from_search=true&from_srp=true&qid=QO01rGIJoy&rank=1
One Perfect Lie,Lisa Scottoline,https://www.goodreads.com/book/show/29939066-one-perfect-lie?from_search=true&from_srp=true&qid=U40N7OCDeR&rank=1
The Killer Next Door,Alex Marwood,https://www.goodreads.com/book/show/18716296-the-killer-next-door?from_search=true&from_srp=true&qid=D2OjwCxf2V&rank=1
The Memory Watcher,Minka Kent,https://www.goodreads.com/book/show/33828876-the-memory-watcher?from_search=true&from_srp=true&qid=edSEalFRJY&rank=1
A Dark Lure,Loreth Anne White,https://www.goodreads.com/book/show/25316313-a-dark-lure?from_search=true&from_srp=true&qid=OVhvNzepP8&rank=3
Long Range,C. J. Box,https://www.goodreads.com/book/show/51288193-long-range?from_search=true&from_srp=true&qid=GUMDXTh835&rank=1
When You See Me: A Novel,Lisa Gardner,https://www.goodreads.com/book/show/45735479-when-you-see-me?from_search=true&from_srp=true&qid=u8REvn3Orq&rank=1
The Prettiest One,James Hankins,https://www.goodreads.com/book/show/25104491-the-prettiest-one?from_search=true&from_srp=true&qid=PqGQ7afXeX&rank=3
Envy,Sandra Brown,https://www.goodreads.com/book/show/76179.Envy?from_search=true&from_srp=true&qid=Dvb8htSibT&rank=1
Silent Lies,Kathryn Croft,https://www.goodreads.com/book/show/36100257-silent-lies?from_search=true&from_srp=true&qid=UkojjZkcqP&rank=1
Justice Redeemed,Scott Pratt,https://www.goodreads.com/book/show/25867755-justice-redeemed?from_search=true&from_srp=true&qid=CLBFnUQDxw&rank=1
Wicked Appetite,Janet Evanovich,https://www.goodreads.com/book/show/8205669-wicked-appetite?from_search=true&from_srp=true&qid=nR3cFxRxsD&rank=1
Front Page Fatality,LynDee Walker,https://www.goodreads.com/book/show/42443467-front-page-fatality?from_search=true&from_srp=true&qid=XZduBCQheB&rank=1
The Perfect Mother,Aimee Molloy,https://www.goodreads.com/book/show/35887193-the-perfect-mother?from_search=true&from_srp=true&qid=dWfycDnejo&rank=1
Stop at Nothing,Michael Ledwidge,https://www.goodreads.com/book/show/45734777-stop-at-nothing?from_search=true&from_srp=true&qid=FbjFjMLggX&rank=1
Bitter Falls,Rachel Caine,https://www.goodreads.com/book/show/44066986-bitter-falls?from_search=true&from_srp=true&qid=fNPkIX230z&rank=1
Girl Waits with Gun,Amy Stewart,https://www.goodreads.com/book/show/23719378-girl-waits-with-gun?from_search=true&from_srp=true&qid=tqJKmhZc8j&rank=1
Chasm City,Alastair Reynolds,https://www.goodreads.com/book/show/89185.Chasm_City?from_search=true&from_srp=true&qid=Hhs9H6N0Rr&rank=1
By Order of the President,W. E. B. Griffin,https://www.goodreads.com/book/show/644449.By_Order_of_the_President?from_search=true&from_srp=true&qid=TV9fl6gPdZ&rank=1
Tears of the Giraffe,Alexander McCall Smith,https://www.goodreads.com/book/show/7039.Tears_of_the_Giraffe?from_search=true&from_srp=true&qid=tZHlmWhUJq&rank=3
The Shadow Box,Luanne Rice,https://www.goodreads.com/book/show/50710211-the-shadow-box?from_search=true&from_srp=true&qid=yKurAPeXNd&rank=1
In the Deep,Loreth Anne White,https://www.goodreads.com/book/show/48840119-in-the-deep?from_search=true&from_srp=true&qid=LqV2cJUbsL&rank=1
The Housewarming,S. E. Lynes,https://www.goodreads.com/book/show/54828621-the-housewarming?from_search=true&from_srp=true&qid=uNwLbftrF8&rank=1
The Paladin,David Ignatius,https://www.goodreads.com/book/show/53121524-the-paladin?from_search=true&from_srp=true&qid=H4KpX2V6zy&rank=1
Murder Comes to Call,Jessica Ellicott,https://www.goodreads.com/book/show/51048715-murder-comes-to-call?from_search=true&from_srp=true&qid=sRYOYYOGWk&rank=1
Paranoia,Joseph Finder,https://www.goodreads.com/book/show/136989.Paranoia?from_search=true&from_srp=true&qid=FaPU7LZEM0&rank=1
The Burning,Jane Casey,https://www.goodreads.com/book/show/10769683-the-burning?from_search=true&from_srp=true&qid=U7g1HvusmW&rank=1
You Will Know Me,Megan Abbott,https://www.goodreads.com/book/show/25251757-you-will-know-me?from_search=true&from_srp=true&qid=TYlsoPG4wn&rank=1
